setsize,orient_1,orient_2,position_1,position_2,contrast,test,testorient,correctresp,subject,resp,respRT,conf,confRT
2,94,70,2,3,0.8,2,94,3,8,2,0.809750080108643,2,0.598445892333984
1,338,,1,,0.8,3,NaN,5,8,5,1.53104019165039,2,0.951541900634766
2,350,354,2,4,0.5,3,NaN,5,8,5,1.64004111289978,2,0.649137020111084
2,96,86,1,2,0.8,1,96,3,8,3,2.48893690109253,2,1.11816906929016
1,344,,3,,0.8,1,NaN,5,8,5,1.10233998298645,3,0.511373996734619
1,8,,4,,0.5,1,NaN,5,8,5,0,3,0.640585899353027
2,10,68,1,3,0.5,2,NaN,5,8,5,0,3,0.577663898468018
1,20,,2,,0.8,3,NaN,5,8,5,0.340193033218384,3,0.604813814163208
1,356,,3,,0.5,3,356,1,8,1,1.45298600196838,3,0.78952693939209
2,356,102,2,3,0.8,1,NaN,5,8,5,0.817232131958008,3,0.566585063934326
2,350,8,1,2,0.5,1,350,1,8,1,1.68237400054932,3,0.519845962524414
2,100,344,1,2,0.8,3,NaN,5,8,5,0,3,0.541156053543091
1,82,,2,,0.5,2,82,2,8,2,1.305251121521,3,0.558315992355347
1,100,,1,,0.5,2,NaN,5,8,2,2.09445905685425,2,1.29545307159424
2,18,4,2,4,0.8,1,NaN,5,8,5,1.93560791015625,2,0.512663125991821
1,338,,2,,0.8,2,338,1,8,2,2.65664792060852,1,0.550230026245117
2,8,4,3,4,0.8,3,8,4,8,4,0.742089986801147,2,1.99031209945679
2,8,68,3,4,0.8,2,NaN,5,8,5,1.12291216850281,2,0.584291934967041
2,16,76,2,4,0.5,4,76,2,8,2,1.56046414375305,2,0.493710994720459
1,98,,1,,0.8,1,98,3,8,3,0.733810901641846,2,0.543070077896118
1,344,,1,,0.8,2,NaN,5,8,5,0.998394966125488,2,0.512157917022705
2,8,108,1,2,0.8,1,8,4,8,5,2.85261178016663,2,0.977304935455322
2,84,348,2,3,0.8,1,NaN,5,8,5,0,3,0.726651906967163
2,76,4,1,4,0.8,1,76,2,8,2,0.702067136764526,2,0.695773839950562
2,344,348,2,3,0.8,4,NaN,5,8,5,0.695656061172485,3,0.632714986801147
2,340,342,2,4,0.8,4,342,1,8,1,2.56036400794983,2,0.638006925582886
2,94,100,3,4,0.5,2,NaN,5,8,5,0.990231037139893,2,0.511491060256958
1,94,,1,,0.5,2,NaN,5,8,5,1.11939215660095,2,0.576745986938477
1,70,,2,,0.5,1,NaN,5,8,5,0.940536975860596,3,0.657494068145752
2,338,10,1,4,0.8,1,338,1,8,1,2.36541509628296,2,0.614863157272339
1,352,,3,,0.5,3,352,1,8,1,1.12304210662842,3,0.536108016967773
2,8,356,2,3,0.8,4,NaN,5,8,5,0.447590112686157,3,0.68635892868042
1,12,,4,,0.8,3,NaN,5,8,5,1.03739094734192,3,0.614743947982788
2,344,18,2,4,0.8,3,NaN,5,8,5,0.706451177597046,3,0.599843978881836
1,112,,3,,0.8,4,NaN,5,8,5,1.05959987640381,2,0.53714394569397
1,110,,3,,0.5,3,110,3,8,3,0.806623220443726,2,0.5903000831604
2,94,342,3,4,0.8,2,NaN,5,8,5,1.19613003730774,3,0.783520936965942
2,10,74,2,4,0.5,2,10,4,8,2,2.42922306060791,2,0.768876075744629
1,8,,2,,0.8,4,NaN,5,8,5,0.908482074737549,2,0.613981008529663
2,80,110,2,3,0.5,4,NaN,5,8,5,1.18351602554321,3,0.743478059768677
1,346,,3,,0.8,3,346,1,8,1,2.2526478767395,2,0.552364110946655
2,354,6,3,4,0.5,2,NaN,5,8,5,1.0559709072113,3,0.809390068054199
1,74,,4,,0.8,2,NaN,5,8,5,1.10516715049744,3,0.76688289642334
2,350,22,1,3,0.5,3,22,4,8,4,2.47469997406006,2,0.928006887435913
2,342,96,1,4,0.8,3,NaN,5,8,5,1.04948401451111,2,0.48108696937561
1,108,,2,,0.8,2,108,3,8,3,0.858678102493286,2,0.850397825241089
2,94,356,1,3,0.8,1,94,3,8,3,1.53609204292297,2,0.743597030639648
1,8,,2,,0.8,2,8,4,8,4,0.954902172088623,3,0.84071683883667
2,10,12,1,3,0.5,1,10,4,8,4,1.5459291934967,2,1.04992604255676
1,98,,2,,0.8,2,98,3,8,3,0.771507024765015,3,0.651171922683716
2,338,14,3,4,0.5,1,NaN,5,8,5,0.664994955062866,3,0.544527053833008
1,76,,2,,0.5,2,76,2,8,2,1.46591019630432,3,0.753504991531372
1,96,,4,,0.8,4,96,3,8,3,0.774871110916138,2,1.09081411361694
2,108,16,2,3,0.5,4,NaN,5,8,2,1.99617314338684,1,0.579922914505005
1,354,,2,,0.5,4,NaN,5,8,5,0,3,0.521345853805542
2,102,12,1,2,0.5,1,102,3,8,3,0.847026109695435,2,1.36964106559753
1,70,,2,,0.5,2,70,2,8,2,0.614477872848511,3,0.498295068740845
2,344,78,3,4,0.8,2,NaN,5,8,5,0.971790075302124,3,0.547368049621582
2,350,338,1,3,0.5,4,NaN,5,8,5,0.840724945068359,3,0.788801908493042
2,104,14,1,4,0.8,1,104,3,8,3,0.878142833709717,3,0.565598011016846
2,70,338,3,4,0.8,4,338,1,8,2,1.79888916015625,2,1.14736795425415
1,70,,3,,0.5,2,NaN,5,8,5,1.02864909172058,2,0.476161003112793
1,98,,4,,0.5,4,98,3,8,3,1.16532206535339,3,0.621363878250122
2,344,14,2,3,0.8,2,344,1,8,1,2.50296211242676,2,0.802816867828369
2,356,72,1,4,0.5,3,NaN,5,8,NaN,0,1,1.81200003623962
1,8,,1,,0.5,3,NaN,5,8,5,1.55699992179871,1,0.452974081039429
2,6,18,1,2,0.8,1,6,4,8,4,1.83451819419861,2,0.518182039260864
1,94,,3,,0.5,3,94,3,8,3,2.77974104881287,3,0.699831962585449
1,94,,4,,0.5,2,NaN,5,8,5,0,3,0.476622104644775
1,6,,4,,0.8,4,6,4,8,4,0.546156167984009,3,0.525870800018311
1,8,,1,,0.5,4,NaN,5,8,5,0.750767946243286,3,0.591048955917358
1,100,,4,,0.8,4,100,3,8,3,0.628287076950073,3,1.04450488090515
1,110,,2,,0.8,2,110,3,8,3,1.17762613296509,3,0.661381006240845
2,74,354,2,4,0.8,4,354,1,8,1,1.61064410209656,2,0.438600063323975
1,344,,2,,0.5,1,NaN,5,8,5,1.62812805175781,1,1.159823179245
1,84,,3,,0.8,3,84,2,8,2,1.53726696968079,3,0.493208885192871
2,86,106,3,4,0.5,4,106,3,8,3,1.16219115257263,3,0.590456962585449
1,96,,3,,0.8,2,NaN,5,8,2,2.13580703735352,1,0.815582990646362
1,348,,4,,0.8,4,348,1,8,1,1.12474083900452,3,0.608534097671509
1,20,,4,,0.5,1,NaN,5,8,5,0,3,0.495891094207764
2,22,82,1,2,0.8,4,NaN,5,8,5,0.996992111206055,3,0.664309024810791
2,82,352,1,2,0.8,4,NaN,5,8,5,0.993751049041748,3,0.585415124893188
2,112,20,3,4,0.5,1,NaN,5,8,5,0.950358867645264,3,0.527074098587036
1,86,,2,,0.8,1,NaN,5,8,5,0.947849988937378,3,0.576024055480957
1,22,,3,,0.5,3,22,4,8,4,0.781945943832397,2,1.17354702949524
2,342,108,2,3,0.8,1,NaN,5,8,5,2.77003002166748,3,0.818305015563965
1,84,,4,,0.8,4,84,2,8,5,1.9395158290863,2,1.27170014381409
1,10,,1,,0.5,1,10,4,8,4,1.19723701477051,3,0.760921955108643
2,4,18,1,4,0.8,2,NaN,5,8,5,0.681807994842529,3,0.585875988006592
2,12,82,2,4,0.5,1,NaN,5,8,5,0,2,0.543304204940796
2,102,344,1,4,0.5,4,344,1,8,4,1.24817895889282,2,0.640728950500488
1,10,,3,,0.5,4,NaN,5,8,5,0.954083204269409,3,0.577828884124756
1,74,,4,,0.8,4,74,2,8,2,0.594897031784058,3,0.482871055603027
2,354,100,1,3,0.5,4,NaN,5,8,5,0.916034936904907,3,0.552032947540283
1,84,,4,,0.5,4,84,2,8,2,1.12909197807312,3,1.01725482940674
1,80,,1,,0.8,3,NaN,5,8,5,0.981071949005127,3,1.38640189170837
1,98,,3,,0.8,1,NaN,5,8,5,2.80495309829712,3,1.62748718261719
1,8,,1,,0.5,1,8,4,8,4,0.888341903686523,3,0.704869985580444
1,340,,3,,0.8,2,NaN,5,8,5,1.05394387245178,3,0.657958030700684
2,96,350,2,4,0.8,3,NaN,5,8,5,0.91512393951416,3,0.519627809524536
2,78,80,1,3,0.8,2,NaN,5,8,5,0.72005295753479,3,0.692224979400635
1,340,,4,,0.8,4,340,1,8,1,0.873821020126343,3,0.777866125106812
2,12,110,1,3,0.8,4,NaN,5,8,5,0.658346176147461,3,0.666794061660767
2,106,76,1,4,0.5,4,76,2,8,2,0.777354955673218,3,0.708457946777344
2,350,18,2,3,0.5,1,NaN,5,8,5,0.96455192565918,2,0.793073892593384
2,80,74,1,2,0.8,1,80,2,8,3,0.874009132385254,2,0.414167881011963
2,84,110,2,3,0.8,3,110,3,8,3,0.987107992172241,2,0.495603084564209
2,104,70,1,4,0.5,2,NaN,5,8,5,1.14833498001099,2,0.672501087188721
2,82,10,3,4,0.5,4,10,4,8,4,0.733319997787476,2,0.497962951660156
2,12,356,1,2,0.5,3,NaN,5,8,5,0.99086594581604,2,0.503008127212524
2,74,352,1,4,0.8,2,NaN,5,8,5,1.02377200126648,2,0.632349967956543
1,68,,4,,0.8,4,68,2,8,2,0.866039037704468,2,0.729402780532837
2,22,82,1,2,0.5,3,NaN,5,8,5,0.630184888839722,2,0.506500005722046
1,354,,2,,0.5,2,354,1,8,1,0.93533992767334,2,0.559792995452881
2,94,108,1,2,0.8,3,NaN,5,8,5,0.888609886169434,2,0.577064990997314
1,346,,2,,0.8,2,346,1,8,1,0.850134134292603,2,1.2502589225769
1,96,,3,,0.8,4,NaN,5,8,5,1.07542300224304,3,0.531286954879761
1,86,,2,,0.8,2,86,2,8,2,1.02507710456848,3,1.2407021522522
2,350,76,1,4,0.8,4,76,2,8,2,1.41765117645264,2,1.00202417373657
1,350,,3,,0.5,3,350,1,8,1,1.16283702850342,NaN,0
1,72,,1,,0.5,3,NaN,5,8,5,0.928480863571167,2,0.556396007537842
1,6,,4,,0.8,4,6,4,8,4,0.573486804962158,2,0.545535087585449
2,108,342,2,3,0.5,4,NaN,5,8,5,0.906071186065674,3,0.434744119644165
2,110,98,3,4,0.5,4,98,3,8,5,1.75539994239807,1,0.61178994178772
2,70,354,1,3,0.5,2,NaN,5,8,5,1.0086829662323,3,0.469105005264282
1,80,,4,,0.5,3,NaN,5,8,5,2.36993503570557,1,1.03436684608459
1,18,,1,,0.5,3,NaN,5,8,5,0.99920392036438,2,1.06762909889221
1,20,,4,,0.5,1,NaN,5,8,5,0,3,0.67229700088501
2,102,86,2,3,0.8,3,86,2,8,2,1.87672781944275,2,0.844928979873657
1,346,,1,,0.5,2,NaN,5,8,5,0.949505805969238,2,0.938004016876221
1,352,,4,,0.8,4,352,1,8,1,0.982553005218506,2,1.02341103553772
1,78,,1,,0.5,1,78,2,8,2,0.524277925491333,2,0.656466007232666
2,8,350,1,4,0.5,1,8,4,8,4,1.35279488563538,2,0.529495000839233
2,12,108,1,2,0.8,2,108,3,8,3,1.92245006561279,2,0.630908966064453
2,104,342,1,2,0.5,1,104,3,8,3,1.23577690124512,2,0.552129030227661
2,340,106,3,4,0.8,1,NaN,5,8,5,0.757302045822144,2,0.569559097290039
1,108,,1,,0.5,2,NaN,5,8,5,0.710121870040894,2,0.458349943161011
2,80,68,1,3,0.5,3,68,2,8,4,2.08743095397949,1,0.800006151199341
1,100,,3,,0.5,3,100,3,8,3,0.616342782974243,2,0.544843912124634
1,106,,2,,0.8,1,NaN,5,8,5,0,3,0.482126951217651
1,74,,4,,0.8,4,74,2,8,2,0.990952014923096,2,0.803198099136353
2,4,18,3,4,0.8,1,NaN,5,8,5,0.927948951721191,2,0.47291898727417
2,96,106,1,3,0.5,3,106,3,8,4,2.00114297866821,1,0.505552053451538
1,12,,1,,0.8,3,NaN,5,8,5,0.854534149169922,3,0.571079015731812
1,4,,2,,0.5,3,NaN,5,8,5,0.791632890701294,3,0.475893020629883
1,102,,1,,0.5,2,NaN,5,8,5,0.945178985595703,3,0.64123797416687
1,346,,2,,0.5,2,346,1,8,1,0.873997211456299,3,0.770480155944824
2,14,110,2,4,0.8,1,NaN,5,8,5,0.987437963485718,3,0.595898151397705
2,340,16,1,2,0.8,3,NaN,5,8,5,0.96906304359436,3,0.564998865127563
1,70,,1,,0.5,3,NaN,5,8,5,0.789937973022461,2,0.602412939071655
1,102,,4,,0.5,1,NaN,5,8,5,0.914713859558105,2,0.587296009063721
1,352,,4,,0.5,4,352,1,8,1,0.660974025726318,3,0.5278160572052
2,96,94,2,4,0.8,1,NaN,5,8,5,0.520232915878296,3,0.504425048828125
1,16,,1,,0.5,1,16,4,8,4,0.512794971466064,3,0.505659103393555
2,82,106,2,4,0.5,2,82,2,8,2,1.59024405479431,2,0.702847003936768
1,104,,1,,0.5,4,NaN,5,8,5,0.779659032821655,2,0.767929077148438
2,102,82,3,4,0.8,1,NaN,5,8,5,0,2,0.593271970748901
1,8,,1,,0.5,1,8,4,8,4,1.4816300868988,2,0.498217105865479
2,346,98,2,3,0.8,2,346,1,8,1,1.08293080329895,2,0.567698001861572
1,344,,3,,0.5,2,NaN,5,8,5,1.31653118133545,2,0.888791799545288
2,16,100,1,4,0.5,4,100,3,8,4,1.16935682296753,2,0.426002025604248
2,78,352,1,3,0.5,3,352,1,8,1,1.06372499465942,2,0.427005052566528
1,102,,2,,0.5,2,102,3,8,3,2.82138681411743,2,0.880413770675659
2,86,10,2,4,0.5,1,NaN,5,8,5,0.705649137496948,2,0.465625047683716
1,112,,3,,0.5,3,112,3,8,3,0.766477108001709,2,0.53083610534668
2,104,22,2,4,0.8,1,NaN,5,8,5,0.799418926239014,2,0.472043991088867
1,354,,3,,0.8,3,354,1,8,1,1.06088399887085,2,0.489251136779785
1,344,,2,,0.8,4,NaN,5,8,5,1.05353999137878,2,0.458293914794922
2,14,356,1,4,0.8,1,14,4,8,1,1.11116790771484,2,0.76341700553894
2,354,112,2,3,0.8,2,354,1,8,1,0.836174964904785,2,0.512933969497681
1,22,,4,,0.8,4,22,4,8,4,0.634570837020874,2,0.97816801071167
2,100,22,2,3,0.5,2,100,3,8,1,1.21060991287231,2,0.803462028503418
1,346,,2,,0.5,2,346,1,8,1,0.635846138000488,2,0.500326156616211
1,84,,1,,0.5,1,84,2,8,2,0.605245113372803,2,0.633817911148071
1,340,,3,,0.5,3,340,1,8,1,0.674405097961426,3,0.522775173187256
